text,stars,label
"these were probably the best thing i’ve ever made, and i’m a big baker. i used about 1/3 more cinnamon, 1/3 less oil, and baked about 5 minutes longer...but ovens do vary. delish!",5,1
so good! my husband and i really liked it! better than my other white chili recipe!,5,1
this soup is amazing. i will definitely make this again. the ideas in the other reviews are something i will try. you won't be dissappointed.,5,1
"this recipe was not terrible, however i do not care to make it again. the family did not care for the recipe either.",2,0
quick dinner and the bacon and onions really flavor the chicken. next time i will use a different seasoning/spice as i don't like lemon pepper seasoning and thought it took away from the flavor rather than enhancing it.,4,1
i love this can't wait to make it for my family,5,1
we have made this for years. love it with raspberry gelatin and tangy raspberries as well.,5,1
"excellent!!!!! made one with the glaze and one with out, both were good!",5,1
i've made this for several family gatherings and everyone raves about it and wants the recipe. it is so cheesy and good.,5,1
delicious!!! a huge hit with family and friends. several requests to make again. and share recipe!!! thank you!!!!,5,1
these are a hit every time i make them! a family favorite. i don’t use the horseradish since my family doesn’t like it!,5,1
"ok so just made this cake, have not tried it yet, but tried the frosting and i think it is way buttery, next time i make it i might just use store bought or find a differnt frosting.it is very easy to make!",4,1
"delicious soup! i added 1 medium onion diced. i also saut?ed the onion, celery, carrots and cauliflower in 1 tbsp butter for a few minutes before adding water and bouillon.",5,1
love this pie. it tastes great and only takes 10 minutes to make. sometimes i just make the filling and sprinkle crushed graham crackers over it.,5,1
i made a few loaves without ketchup for my picky little eaters... we loved it! thanks for the recipe toh!,5,1
sooo good! i used more cheese and onion and meat. everyone loved it!,5,1
i have been making this for years. i freeze 3 milky ways and chop in food processor for add in. this is my granddaughter’s most requested recipe from her nan’s kitchen!,5,1
"when i have to tweak a recipe i automatically take a star away. with that being said, this recipe was good and we enjoyed it but it does need the additional brown sugar for me. i added a fourth of a cup and everyone loved it! i will make it again.",4,1
"i made this recipe for a group of friends, although i did exclude the italian dressing and 1 cup of the salsa, but it was a very big hit. i made one casserole with lean ground beef and one with chicken i shredded, and was suprised to find the chicken went over better! (with all the exact same ingredients) it also cut very well after cooling with the excluded ingredients, not messy or sloppy at all! :)",4,1
corn bread is like pizza; there's no right or wrong.,5,1
delicious as written. tastes just like stuffed peppers but much easier to make.,5,1
making this again tonight because it is a favorite at our house. the flavor and consistency are great when hot and even better the next day on a sandwich. i make my mini loaves bigger than suggested - 4 loaves instead of 8. one pound of meat only serves 4 here.,5,1
"i have made this for years and always get rave reviews. i prefer it with grapes but have made it with many fruits. it is pretty good with blueberries and strawberries on the 4th of july. the only thing i do differently is to combine the pecans and the brown sugar and sprinkle it on the salad before i refrigerate it for several hours. right before i serve it, i give it a final stir to mix it in. the brown sugar melts a little bit into the pecans and is not quite as ""grainy.""",5,1
"this is for phoebew1, why would you write a review never having made the recipe?! so you don't like velveeta, use something else, doesn't take a rocket scientist.",5,1
"these cookies were simple to make. i omitted the nuts (food allergy) but otherwise followed the recipe exactly. they were delicious! this recipe makes plenty of cookies so i froze half. this just might be my ""go to"" chocolate chip cookie recipe from now on!",5,1
"love the previous reviewers idea of using the frozen pie crusts on the bottom and one package of the refrigerated crusts for the top. you are freeing up your pie plates from being in the freezer and if you take one to someone else, they don't have to return the plate! so good!",5,1
summertime at its best! my elderly neighbor i grew up beside gave me this recipe years ago. the only thing i do differently is use fresh strawberries. yum!,5,1
"i received free over grown yellow squash, so i substituted them for the zucchini. it was delicious.",5,1
"i had decided to try this meal out since there were a considerable amount of good ratings, and boy am i glad i did! it is delicious! my family scarfed it down, there were no leftovers, and the price was descent. definitely will be added to our ""family favorites"" list.",5,1
the best soup ever!,5,1
mine burnt. so disappointed. followed your directions and it burnt before i could pour it. will never use this recipe again. what a waste of time and money,1,0
"i've been making these for 20 years. always perfectly round, always an asked-for recipe. they are fantastic",5,1
this cake is very moist and refreshing.,5,1
<p>wow! this is really good! it smells amazing while it is baking and my kids just loved it. even better as leftovers - i put it in my daughter's thermos and sent it to lunch with her the next day - 100% gone! this is certainly a keeper. no changes to recipe necessary.</p>,5,1
i tried this recipe the other night since i had all the ingredients on hand. my family just raved about the flavor and it looked pretty too..my husband said it was absolutely delicious. it was easy to prepare and will definitely make it again. thanks taste of home!,5,1
"this was a fun soup to serve, everyone added their favorite condiments. it was very thick so i added an extra cup of chicken broth and skipped the flour. also, i did use 1# of burger which made it thicker.",5,1
delicious and the pumpkin gave it a different flavor,4,1
this is the best banana bread i have ever tasted my husband wants me to bake it all the time and so do my friends and family. i take it to gatherings and give it away as gifts. we moved and i lost the recipe thank goodness for taste of home being on line...cutie50,5,1
my family loves this! i've altered it only a bit. instead of heavy cream i just use regular milk because i always have it on hand. it tastes the same. great recipe!,5,1
excellent!!,5,1
i used boneless chicken breasts instead of thighs. the sauce is really good and hubby said that this is a keeper!,5,1
"this was wonderful! i got many compliments on this dessert. i'll be sure to make this again, yum!",5,1
this is one of the best desserts i have ever had! everyone always requests me to make this for all of our family/friend's get-togethers! i would suggest buying the bag of mini reese's peanut butter cups to save time on unwrapping and chopping the larger peanut butter cups.,5,1
"i used spaghetti sauce instead of the tomato sauce and it worked great! also, i omited the cheddar cheese and it was still delicious.",5,1
this is an awesome recipe. have made it many times. i also have the cookbook that it first came out in. i usually double the recipe so i can have leftovers. have used frozen hash browns when i'm in a hurry.,5,1
this is the best banana muffin recipe! the muffins have a nice banana flavor and are moist. i will definitely make this recipe again.,5,1
this is always a birthday gift request from one of my grand-daughters. of course they are always made with love.,5,1
i made this recipe after having it at work one day and this was better than what i had. it’s very creamy and i didn’t change anything just added more brown sugar and nuts. 10 stars for me,5,1
"excellent recipe. this was so delicious! i kept forgetting to buy the ranch mix at the store, so i just used more italian with the gravy and it was still great. next time i will try it with the ranch.",5,1
"as far as i'm concerned, this is the perfect recipe for a working mom. very quick and easy and it's delicious. very easy to make on those busy weekdays but also good for a nice relaxing dinner!",5,1
"i was worried about the cottage cheese (as i am not usually a big fan...) but, i followed directions exactly as written (including the cottage cheese) and it turned out perfectly! my husband says its the best lasagna he has ever had! it was very easy to make. definitely a recipe to keep!",5,1
my husband and i didn't like this recipe. it had an aftertaste that was unpleasant. i think from the italian dressing.,1,0
so so so easy and very tasty. we topped with cheese and shredded lettuce.,5,1
"as per other comments, my mom made these for our family when i was growing up. she did not serve them with rice, but she wouldn't cook them in a deeper dutch oven, and towards the end of cooking would cut up a green cabbage and cut the quarters into halves and place those pieces all around the meatballs and down into the tomato sauce. i remember just hearing contented sighs, slurps, and ""mmm's"" at the dinner table. no talking. i need to make this for my family since i haven't done it in a long time. thank you for the memory!",5,1
"i've made this several times and everyone loves it, however for my taste i reduce the cream cheese to one 8 oz package.",5,1
"yes, i tried this recipe and served for christmas morning. it was excellent and even made great leftovers, heated up in a low oven in aluminum foil",5,1
i made this for st. patrick's day and everyone loved it! very moist and it was even better the next day after it had been refridgerated.,5,1
"fantastic- i added a tiny bit more sugar- they are so so so so good. a little kick to them, very rich, but delicious.",5,1
i have had grape salad for the first time on my job 3 years ago. i fell in love with this dessert ever since then. i found this recipe and it’s the best!!!!!!!!!!! love love love it,5,1
guys this recipe worked my family loved it so from now on we prefer making our own bread at home save money and way delicious yes guys thanks to the owner god bless,5,1
"you can also add shredded cheese to the cream cheese & sour cream mixture. thick shredded gives it texture. i'm going to try the mascarpone & greek yogurt next time. also someone asked why cut the grapes.... you should always cut them, they are a choking hazzard for elderly and children. also, out of brown sugar? make your own. 1 cup granulated sugar 1 tbs molasses mix, store in a zip lock baggy",5,1
this was very yummy!!,5,1
"so delicious and so easy to make! instead of using a slow cooker, we cooked the chicken over the stove in a little bit of chicken broth. they were absolutely delicious!",5,1
awesome taste. my family loved these. i had enough left over to make a small pumpkin loaf. next time i am going to make this as loaves instead of cupcakes.,5,1
my husband and i really liked this soup. i added onion and i also thickened it with extra flour/water mixture at the end of cooking. i didn't measure my cheese but i'm sure i went a little heavy on that too. we added the hot sauce to our bowls and we liked it very much. this recipe is a keeper!,5,1
these are delicious! definitely my go-to pancake recipe!,5,1
how can someone rate 1 star when they're lactose intolerant and can't fix the recipe? anyway...love this recipe! thank you for the submission! and i did sneak a little granny smith apple in as one of the kitchen tips and everyone loved it!,5,1
"i lightened this up with ground turkey, nonfat greek yogurt and then added a cup of green bell pepper, a little crushed red pepper flakes, a good amount of ground black pepper, 2 tsp beef bullion powder, and no worcestershire sauce. it was very good and i'll make it again!! great comfort food while not being too damaging!! :)",5,1
"easy & delicious! prepped night before. used red potatoes (my favorite). i added bacon for added flavor & a bit more cheese on top. used corn starch, instead of flour, for gluten-free!",5,1
"i'm not sure how thick the soup is supposed to be, but it does seem to be thin. i added red onion, kale and a pinch of cayenne pepper.i'm taking it to work for a lunch. hope everyone that tries it, likes it.",4,1
"light and delicious! the directions were a bit confusing though...pudding doesn't come in 1-ounce packages that i could find (so i used a large instant vanilla pudding mix) plus the cooking time for a yellow cake was about 35 minutes, not 15-20. i may have used the wrong cake mix as suggested (i used a regular size yellow cake mix) because of the 9x13 pan. i also mixed the crushed pineapple with the pudding and cream cheese then spread it on the finished cake. okay, i didn't use anything remotely healthy and went with full-fat cream cheese, pudding, milk, and cool whip. the end result was fantastic and i will definitely make this again.",4,1
"very tasty. try increasing confectioners' sugar to a scant 2 cups, knead with hands as it is much drier in texture. roll into one or two logs slightly smaller in diamiter than the paper cups you are using, chill. cut into rounds. follow directions for filling paper minature muffin cups. much faster and easier.",5,1
"this was so good, everyone at the table was making yummy noises! adults, kids and toddlers all gobbled it up and went back for seconds- i didn't have any leftovers! will make this again for sure!",5,1
"i have made this bread, large and small loaves and muffins, many times and it has turned out perfect everytime. i always use whole wheat flour and brown sugar and/ or a little honey, and cut back on they sugar a little. i also add blueberries, dried cherries, apple and rhubarb, sometimes separately or in some combination. they also add some sweetness so i can reduce the sugar, and extra moisture to compensate for the whole wheat flour. the best banana bread anywhere and everyone that eats mine says the same thing! thank you for sharing a great recipe!!",5,1
"i didn't think this would have much flavor, but i was very happy with the end results. i did pound out the chicken before cooking just to speed up the cooking time. i cut down on the sugar as other viewers suggested, but will not do it again. i think the brown sugar is what made this so good. my kids loved it! i will definitely be making this again!",5,1
we loved it. making it for the second time because my daughter begged us to make it again.,5,1
"this is a great weeknight dinner that is quick easy when you keep everything on hand to make it. freezes great, too!",5,1
"simple to make, really good. great basic recipe.",5,1
so delicious!,5,1
this fajita recipe is so full of flavor everytime! it has become a regular on our family's menu!,5,1
"very, very tasty! i substituted 4 boullion cubes for the granules, used less tha 1/4 cup of brown sugar and used 4 tsp. kosher salt for the regular salt. very easy and quick! i took this to a 5 person luncheon and brought home very little. everyone asked for the recipe. thanks!",5,1
the banana bread was good. three of us finished the two loaves in 4 days. i will try the recipe on this site that uses pineapple and compare.,4,1
this was super easy to do and the only thing i had to buy was the tomato. i used my fresh basil i had in the freezer so chopped off what i needed. i had company and this was beautiful presentation for dinner. clean up was a breeze also.,5,1
i have been making this recipe since i first made it in 1999. i love the sage in it. i feel it sets it apart. if you are worried about the salt use a salt free broth- walmart sells one. i alternate corn and flour tortillas - every other one. i feel if they are all corn they are too mushy and all flour to gummy. every other is just right. this is hands down a recipe that people ask me for over and over again.,5,1
absolutely delicious!!! my kids loved them!,5,1
"this cake got rave reviews at christmas! very light and airy, not overly sweet or rich at all. the frosting was just delicious!",5,1
i have made this recipe many many times to rave reviews. i made a few changes like adding a streusel topping along with chopped walnut on top. the crumbly nutty top tastes very good with the sauce. =),5,1
"this was fantastic! the broth is so flavorful. a little bit spicy for the kids, but that's easy to dial back. i will definitely make this again",5,1
i must have used too many apples? i got dried up apple chunks instead of a cake. :( the recipe looks so good and you all have had success. what did i do wrong?,1,0
"the ingredients are exactly the same as the pumpkin rolls i make every year except this seems like a lot less trouble. no jelly roll pan, no rolling into powdered sugared towel, no chance it's going to crack as you roll it up, etc., etc. definitely gonna give it a try.",5,1
loved this recipe. the only thing i did differently was i cooked the peppers with beef and onions. tastes even better as leftovers the next day!,5,1
my husband's favorite soup ever!,5,1
this recipe is very simple and tastes great. i add a can of rotel and use one can of chilies. delicious!,5,1
has anyone ommited the cottage cheese and used something else? i have one in the family that if they see cottage cheese they won't use it. would ricotta cheese work?,5,1
"we have been making cheddar loaves twice a month since the recipe first appeared in 1999. i like to add dry minced onion to the topping and a little worcestershire, sometimes i make the loaves around a cube of sharp cheddar instead of grated because some of the grated cheese cooks out.",5,1
love this recipe. it's the best cornbread i have had. it's better than the one they sell at whole foods. most of the cornbreads i have had are dry. this won is kind of sweet and you can cut down on the sugar. i also used skim milk.,5,1
made this soup very good. we had a soup day 1year ago made this it was a hit at my church. very easy to make debbie,5,1
"very easy to make, plus very tasty!",5,1
"awesome soup...i added about half a bag of baby carrots, a jalapeno pepper, one sweet bell pepper, one onion, 3 stalks of celery, one carton of turkey broth, 5 cups of water, garlic clove, salt & pepper. cooked until tender, ran veggies thru vitamix and with the broth mixture i added 3t. of flour and 2cups milk to make my rue. added the 1 cup of cheddar cheese, stirred and added my pureed veggies. wow oh wow...this soup rocks. very filling and healthy. according to my calorie count, each cup is about 55 calories...eat more soup.... :-)",5,1
reminds me of grandma's banana nut bread. very moist and flavorful and makes the whole house smell wonderful during baking - freezes well also... definately a keeper!!!!,5,1
"very good soup. takes longer than 30 minutes - unless you already have the vegetables prepared. i used one 14 oz. can of reduced-sodium chicken broth vs. bouillon and ended up including 1 3/4 cups water with the broth (with only the broth plus 3/4 cup water, there wasn't enough liquid for the vegetables to cook in). i added 1 tsp. dried parsley, 1/4 tsp. onion powder and 1/8 tsp. garlic powder, but did not include the hot sauce. the head of cauliflower was about 1 1/2 lb. and about 6 cups of florets. the finished soup was just a little over 8 cups. served with corn muffins, yummy!",5,1
made this for xmas breakfast. it was the most tasteless breakfast casserole i have ever made.glad i also made biscuits and sausage gravy. i had 3/4 that i had to throw in the garbage. would not recommend at all. too many other great breakfast casserole's available.,1,0
this is hands down the best banana bread i have ever eaten or made. it is my new go-to recipe (since last year). i get many and often requests at church to bring it to any get-together and to make it for bakesales. amazing!,5,1
i made this recipe last weekend and loved it. i used sausage in place of bacon. this recipe will be tagged as one of our favorites.,5,1
this is the quintessential pot pie. the flavors are spot on. this was exactly what i was looking for. thank you.,5,1
delish! the icing is fantastic!,5,1
"this recipe was off the charts!! six years ago, my husband and i were in venice and ate at ""the black cat restaurant"" in burano. he had a seafood lasagna and has been asking me to make it since. i finally found this recipe and made it yesterday (father's day.) well--he flipped! it was sooo delicious! told me that it is his favorite dish ever!! asked me to make it again for his birthday in september. thank you so much for this recipe.",5,1
this recipe was pretty good. instead of capers i used pepper.,5,1
"everyone loved it, even the kids. i did cut the sugar to 1/4 c. because my grapes were pretty sweet.",5,1
the only thing i did different was double the spices and add poultry seasoning. it was so tasty! absolutely will make again!,5,1
"very good and so easy. i didnt have white pepper or thyme which i think would make it better. my husband, who grew up in the green mountains of vermont, loved it. the bacon sprinkled on too was a great addition.",4,1
delicious! add a bit of enchilada sauce to sour cream on top for a creamier bite. my boyfriend loved it!,5,1
my husband and i loved this recipe. the only thing i changed was using corn torillas instead of flour. very very good.,5,1
"love this soup! hearty and delicious!i did tweak it a little. 1.5 cups beef, extra 2c. broth, 2c. gourmet blend of shredded cheese instead of velveeta. 1/2c extra sour cream.i basically increased the size of the recipe and used shredded cheese instead of velveeta. yummy! my kids love it.",5,1
"this is an easy and delicious recipe. i did not have hawaiian buns, so i used regular slider buns. i don't like spicy, so i used honey mustard instead of the horseradish sauce.",5,1
"i made this yesterday and followed the recipe exactly, except for adding 1 teaspoon of cinnamon to the filling before adding the apples. i used a glass pie pan and baked for 45 minutes. it came out perfect. the 1-1/2 cups for the topping was spot on. i thought the apples could have cooked a little longer, i used gala, next time i might try a different one. i will definitely be making this again.",5,1
"omgosh, my teenage sons and i made this recipe with all fresh ingredients. i made 6 breasts in all; one for @ of my 3 sons and one for me. after arguing who was going to get the last two, we cut them in half and @ got an extra half more! the fresh tomatoes, basil and crunchy parmesan were excellent. i know my sons could make this recipe all by themselves, and they probably will! can't wait for the weather to change so i can start growing basil & tomatoes. yummo",5,1
good quality recipe and bread :) thank you.,4,1
"i made a homemade spaghetti sauce and then followed the recipe. i used four cheese mini ravioli and made three layers. in addition to the mozzarella, i sprinkled a little grated reggi parm on the top. i love this recipe.",5,1
"i've tried this before actually, and it works really well! though i want to know if you could make this into one big muffin for yourself, if you don't want a lot of muffins. if you do can you make a recipe?",5,1
"what a tasty combination! who doesn't like cole slaw or macaroni salad?! this is my new ""go to"" recipe for pot lucks, funeral receptions, and family gatherings. i omit the water chestnuts as they don't seem to offer much taste and there is plenty of crunch without them. i also have begun substituting marie's cole slaw dressing (refrigeration section of grocery store) in that i believe it has just the right tang. this has been a popular salad wherever i've brought it. thank you, sandra, for sharing a real winner!",5,1
excellent dessert! my fiance absolutely loved it and has already asked if i can make it again! i used chunky peanut butter instead of creamy as well and it turned out really well. it was a nice way to put that much needed crunch in the middle of all the deliscious creamy-ness. it a winner in this house and will certainly be used again thank you!,5,1
"i got this recipe in your 2004 best holiday recipes magazine. it is wonderful. i make it exactly by your recipe with the exception of the bake time, i bake it 1 hr 10 min. i have taken it to church many times and i get rave reviews. it's a keeper. . . .",5,1
these are absolutely delicious..... everyone loved them & i would difinately make them again!!,5,1
<p>my only concern is my will power to not eat too many. they are delicious!... and easy</p>,5,1
i substituted cream of chicken because i bought the wrong thing and skipped the wine. the other ingredients came from a leftover veggie platter and a chicken and rice dinner. it was delicious.,5,1
this is one of those 'perfect' recipes - - exactly as it is written. made my first loaf yesterday and my second one a few minutes ago - - to share (maybe!).,5,1
"this was great. added some stuff- lots of garlic, 2 onions, a dash of worcestershire, 3 jalapenos diced. with a house full of extremely picky eaters they all loved this soup. i think it's a first for me.",5,1
"this soup has so much flavor,and we will be making this dish from now on. i doubled my recipe and even leftovers were amazing.",5,1
"this is excellent...a big hit! i did use paesana new york classic pizza sauce instead of tomato sauce because it's my favorite (i just eyeballed how much i used.) i also used sausage instead of hamburger and added pepperoni because i love it. i'm thinking of just baking and freezing the zucchini crust, then adding the topping when i'm ready to make it. i have so many zucchinis. i figure i can store those easier in the freezer than the whole casserole...because we will be eating this a lot, i can tell:)",5,1
"apple pie is my husband's favourite, but i rarely make it. yesterday i picked up a 2 pack tenderflake crust, and made this for him. it went over well. i did omit the ginger (preference), but next time i'd reduce the nutmeg a bit too.i found it a bit too sweet, but that may have been because i used gala apples and they were quite sweet. i'd like to try it with granny smith next time.",4,1
"this is so flavorful and yummy. i love that it has a bit of spice and great texture. i didn't need to change anything, including the cook time, which is amazing in itself! i make this frequently!",5,1
great recipe is awesome....so easy to make and my husband and son loved it...sons says he is adding this recipe to his favorites...will def make again,5,1
this is my favorite breakfast casserole that i make. it is also a favorite of anyone that tries it. i have made some minor revisions. i use one one 8 ounce block of low fat cream cheese and a whole loaf of white bread minus 4 slices ( it makes it more substantial). i use 2+ cups of blueberries in the casserole ( one is not enough for an 9x13 pan) i also make a double batch of the syrup but only add 1 total cup of sugar. this allows a person to really add a nice scoop of syrup. if you add 2 cups of sugar it is much too sweet. i have the perfect breakfast treat !! thanks taste of home for providing this fabulous recipe many years ago.,5,1
"i love this recipe, but it definitely needs more spices. i added more chili powder, garlic powder and salt. this will definitely become a fall staple.",4,1
"i have never been one to like horseradish or mustard. that said, i blended sour cream and added horseradish to taste. the zip of the horseradish is part of what makes these so good! the dressing made to pour over the sandwiches, even with the dijon, rounds these out perfectly. i was so glad i tried this and the family devours them! the convenience of making them several hours in advance, going to run errands or work in the yard/house, then poppin them in the oven when we get hungry is great too. a keeper of a recipe!!",5,1
delicious...easy to make and it looks great. everyone at the party loved it.,5,1
"i made this for christmas. impressive. but very rich, although we managed to eat it all! i did omit the peanut butter in the crust. loved the crust and will use it in my next cheesecake.",5,1
my family enjoys this fajita recipe so much that we have it once per month. i add an extra two peppers and an extra onion.,5,1
"easy and delicious, a great way to use some of the abundance of apples we have at this time of year. this came out picture perfect. i used half and half and the sauce was great. really liked it.",5,1
"i just tried these muffins, i added 1/2 of the flour with whole wheat and then i added chocolate chips, they are great.",5,1
excellent cookie ti enjoy with a cup of coffee! my granddaughter wanted to bake cookies today. we did. the only change we had to make was ;not enough of regular choc. chips- used to different brands as well as size of chip. baked each batch for only 10 minutes.,5,1
"delicious, i used cider vinegar . janet. vfe",5,1
"i made this on saturday and it was soooo good. one of my new favorite recipes. the chicken shredded so easily. substituted chili powder for taco seasoning, added black beans and used a can of green chiles/tomatoes instead of salsa and added extra lime.",5,1
just made the cake for a birthday in a darth vader shaped cake pan and it came out beautifully and made a dozen cupcakes with the leftover batter. it's very moist and was such a hit. this recipe is definitely a keeper!,5,1
was in the process of making 60 cabbagerolls and needed the oven space for them when i came across this recipe. omg this is fabulous. i added some green pepper pieces and zucchini i had on hand and am as i type am enjoying the slow cooked lasagna thank you for a fabulous keeper recipe.mmmmmmmmmmmmm,5,1
"amazing tasting. i wouldn't have put it in the ""simple"" section though. it took my two hours and too many dirty dishes!",4,1
"wonderful recipe for a quick and easy dessert! i only had canned peaches, so i used two cans of peaches in their own juice. i drained the juice and saved it. it made one cup exactly, so i used that to replace most of the water called for in the sauce you pour over the top. it came together so fast and it was absolutely scrumptious!",5,1
i made only the cake portion of this recipe and it is truly spectacular! very moist and flavorful. not one of those sickeningly sweet cakes. i will be using this recipe again!,5,1
"this is a great recipe!! i made it today, fresh blueberries, fresh lemons and zest and walnuts! delish!! thank you for this recipe, my 1st time to make a blueberry bread. definitely will make again. (sugar for the icing.....confectioners, butter softened, not melted and add a little flour to the blueberries 1st before folding into the batter.)",5,1
this is really as good as the reviews said. i made exactly as per recipe. i will likely double next time.,5,1
i make this soup often. serve it with rolls and a salad.,5,1
way too much water!,2,0
we liked this very much. i made this recipe as stated. i followed the directions after freezing a pie and it took longer to bake then stated in recipe. just be prepared for a longer bake time!!!,5,1
this recipe is fabulous as written but still not simple enough for my teenagers to prepare without complaints. when it is their turn to cook we usually use three cans of cubed potatoes and skip the fresh ones. we usually use matchstick carrots so we don't have to chop. if we use bacon we use real bacon pieces (such as hormel) like you can find in the salad section of the store. we usually saute the carrot and onion in olive oil since i don't have bacon grease to use. because i use canned potatoes i only heat it through before i add the ham and cheese. the whole family loves this recipe and it is not unusual to make a double recipe so that we can enjoy it as leftovers.,5,1
absolutely wonderful!!! will definitely make again!!!,5,1
this is a great tasting and hearty soup with bursting flavor. i like it with a rustic french bread. my family loves it!,5,1
this recipe was really delicious. my family loved it!! i wouldn't change a thing about it.,5,1
i just made this amazing bread and it tastes great! i only needed 5.5 cups of flour and it still came out quite dense. i baked in the oven one level up from the bottom with a cookie sheet on the bottom level. this keeps the bottom from getting too burnt.it came out looking exactly like the picture. my kids love it too! this is great cause i hate breadmakers since the belt eventually slips on them and they make more noise. now i can make bread with no preservatives!,5,1
"hadn't made fajitas before. these were very good. i thought it was a lot seasoning at first for the chicken, but blended well together. i did add tomatoes with jalape?os to the veggies for more flavor and my husband and i like things with a little heat. i did not put taco sauce on the fajita as i thought it would overpower the flavors. will definitely make these again!",5,1
"this soup was awesome! great flavor and it took me 30 minutes to make and tasted like it simmered for three hours. i used only 1 cup of water (more chicken broth), used diced tomatoes with oregano and onion, and fat-free/reduced sodium chicken broth to reduce the calories further. i also had frozen tortellini so i used those as i think they hold up better than fresh.",5,1
absolutely the best! love that it makes 2 loaves. i always keep one for my family and give one away. haven't found anyone that doesn't love this!,5,1
"quick and easy to make, my family asks for it all the time. i don't add the green chiles, instead i use ""ghost chiles"", a very small amount. adds a lot of heat and a wonderful smoky flavor. delicious!",5,1
thus pie is so yummy,5,1
excellent!!! i made this with 12 eggs scrambled instead of the pork and a little duck sauce. fantastic. my family and friends loved it,5,1
"this is the first time i have ever written a review on anything, but when i saw this recipe come up for the ""taste of home recipe of the day"", i knew i had to write this. this is the best banana bread recipe! since i have found this one, it is the only one i use. and i don't change a thing in the ingredients. it has the perfect texture, sweetness and its moist and when i make the two loaves this recipe makes, they're gone in two days. this is the recipe i give to my daughter and anyone else looking for a delicious banana bread recipe.",5,1
"<p>i liked this recipe quite a bit. the one thing i would change is the amount of brown sugar. i have a real sweet tooth, but this seemed like a bit too much sugar to me (especially for an entree). next time, i will likely reduce the amount of brown sugar by half. but overall - a very good meal loaf! </p>",4,1
"i can see why this recipe is contest winning! i followed the original poster's suggestion about doubling and adding an extra can of beans and it is extremely good. i have made this for guests and they always want the recipe. we have this at least once a month, but i could eat it every week.",5,1
i'm so glad i tried this bread. absolutely delicious!,5,1
"this was fantastic pumpkin ""bread"", these should actually be referred to as ""cakes."" used fresh baked pumpkin, ground up the cloves and cinnamon sticks because it's all i had in hand. used standard cane sugar and some maple syrup, and subbed all baking powder for the baking soda. still turned out fantastic. one thing i love about this recipe is that it uses 1/2c water instead if just going for the 1 entire cup of canola oil, as less healthier recipes do. would also try adding 1 or 2 teaspoons of vanilla next time. forget canned pumpkin and used fresh if you can, it makes a world of difference!",5,1
this was a really easy recipe with tons of yum! i added some garlic powder to the flour to ramp up the flavor. the tomato mixture was delicious!,5,1
i made this with low calorie /fat free substitutes and it was great! whole family enjoyed. family of 4 ate all of it. would make a side salad to go with it next time.,5,1
"i choose this recipe because it only needed 2 bananas for a loaf. i had 5 available and i wanted two loafs. this was such delicious banana bread. i didn't have buttermilk and just used regular milk too. i didn't have canola oil, so i used vegetable oil. this is so moist and a lovely brown loaf when baked in metal pans. i loved the chewy texture to the ends of the loaf. all the kids agree, and want to keep eating it. even my girl that doesn't like bananas loved it. yeah! i will definitely make it again!",5,1
"this lasagna is really yummy, i substituted spicy italian sausage and a bottle of garlic meat tomato sauce instead of plain tomato sauce. as well as italian flavored tomato paste since i dont have italian seasoning. one thing that i blundered on was the garlic. ive never cooked with garlic before so i accidently put 2 whole garlic bulbs instead of 2 cloves so it was very garlicy. still yummy though and would be 10x better with the recipe amount. im on my mobile and the star selection is acting up so in case it doesnt say this- 5 stars for this lasagna!",5,1
these are very moist and delicious! my husband loves them and he's not even a huge fan of coconut! i used a mini cupcake pan to ensure that the egg white did not run out of the coconut and they came out perfect!!! a little red and green sugar gave them a pretty holiday look.,5,1
"not fair to rate a recipe lower because it sounds good but you haven’t tried it. don’t rate it until you try it! and for heavens sake, don’t change an ingredient ie quick oatmeal to old fashioned and blame the recipe if your cookies are dry. old fashioned does make a drier chewier cookie as it soaks up more moisture from the eggs and butter. the oats are uncut and uncooked!! i always substitute while oats but then it isn’t the same recipe is it",5,1
"easy, delicious, and a hit! i added more cheese because... why not!?",5,1
"i absolutely love this recipe. i made this bread last night and family was shocked today because it was so good. they never knew i could bake bread, actually, i never knew i could bake bread. it's awesome! we are making more today so that both my daughters can learn how to do it. ??",5,1
"i love this casserole! it is easy to prepare, can be made the day before, and everyone enjoyed it. i doubled the recipe for a houseful of july 4th weekend guests this year and it was the first thing to disappear off the buffet table! a definite keeper!",5,1
but my pudding layer did not set it was runny. i left it off.,5,1
i also use the additional 3 tablespoons of flour. i also normally use two or three different kinds of apples. this is by far our favorite recipe!,5,1
"i made these for the women i worked with and they love them even the younger girls loved them they could notbelieve the cupcakes had good for you zucchini in them! one lady said she didn't like zucchini but she loved the cupcakes, and wanted the recipe!",5,1
very good. the only change i made was adding sauteed jalapeno to the salsa mixture just because we like it spicy and i had them in the garden. i will definitely make it again.,4,1
the zucchini muffins were okay; however it was some of the best icing i have ever tasted! the icing was beyond amazing!!!,4,1
absolutely amazing!! i always make mini loafs to share the deliciousness :) thank you for sharing!,5,1
