text,stars,label
this is so delicious! there are a lot of steps but it is worth it!!,5,1
this was delicious. i assumed the 1/4 cup of sugar for the glaze was powdered sugar. has anyone used granulated sugar for the glaze? not sure which is correct.,4,1
"first generation pnwer here. i made this for my finicky family who are all from boston & new hampshire so i was nervous making it after the reviews from the new englandah chowdah snobs (believe me, my family is full of them) and guess what? they loved it! my dad has always been particular about his “chowdah” and he couldn’t get enough! i’m not fond of razor clams so i subbed for some fresh local butter clams. i tripled the recipe to make for the whole family, not too much leftover but what was leftover i froze & it does freeze well! thank you!",5,1
so good! even my picky eaters loved it!,5,1
added applesauce for oil and orange extract for juice...awesome and nice and moist. the frosting is very good. will make again!,5,1
this has the taste and texture of the pound cake i remember as a child. absolutely delicious.,5,1
use rotel tomatoes instead of reg to add more spice.,4,1
this is very delicious...we all loved it made for thanksgiving..and planning to make again christmas..if you like pecan pie and cheescake.. this is both all wrapped up together...try it!!,5,1
"made this tonight,was very good,i used chicken breast also,i also doubled the sauce cause it didn't seem like it would be enough,glad i did it came out awesome!",5,1
i tryed this and it was very good . added my home grown green peppers bigger chunks,4,1
very easy to make and they were gone in a flash!,5,1
i am not a chocolate chip fan.....so i added cinnamon chips....we are huge cinnamon fans in this house!!,5,1
really enjoyed this cake. very easy to make and makes fairly fast. did it for a family gathering and everybody enjoyed it. the guinness gives it a lovely kick. i didn't have a springform pan so i used a bundt pan and it came out perfect!! will make it again and again.,5,1
really yummy. i cut the recipe in half and ended up using the full amount of liquid and it still was not very soupy so that is the only thing i would change about it in the future.,4,1
"don't skip the velveeta, it makes this dish. velveeta has it's place and this is one of them. food snobs will disagree but it is their lose. made again and left out the potatoes and added chopped kosher dill pickle. like this even better without the potatoes.",5,1
excellent but i think ?? half 2% and half heavy cream would of been better along with a bit of salt or some type of seasoning. but overall fantastic,4,1
"we loved this. didn't change a thing, also made great leftovers.",5,1
"my picky family liked this recipe. i made it as written, except that i added minced garlic when browning the ground beef and also used pizza sauce instead of italian tomato sauce. i may try some other options next time, like adding mushrooms.",4,1
this is by far the best banana recipe i have ever made. i make this for breakfast and dessert treats. everyone loves it!,5,1
<p>new at gluten-free. most does not taste good. this is great and moist! i used pumpkin in place of the applesauce. super!</p>,5,1
the whole family loved this recipe!!!,5,1
this is great. i've made it many times now. the only change i make is to add one or 2 extra teaspoons of oregano or italian seasoning.,5,1
love this recipe! makes great leftovers too.,5,1
"to maikoemi, after reading your review i thought not doing it. when i checked at 25 minutes, there were lots of liquid, i had to set the oven at 375 for another 25 minutes or more until it was drier. i think you did not waited until the liquid evaporated. actually it is pretty good and not soft at all.",5,1
this is one of my go-to recipes! the flavor is awesome!!,5,1
"the best soup i have ever made. cheesey, beefy, potatoey goodness.",5,1
i used boneless pork chops instead. the recipe was so easy and delicious. i served it alongside chinese-style rice. yum!,5,1
i made these for a party i was hosting on a chilly fall evening and they were fantastic and a huge hit! they turned out very moist and the flavor was wonderful. i cut the frosting recipe in half and am glad i did because this was plenty. i tried them with and without the frosting and liked them both ways. the frosting is not necessary but really does make them just a little more special. they went well with the spiced hot apple cider i served and i will make these again.,5,1
"this black bean and pumpkin chili recipe is terrific! very fast and simple preparation. however, i did add 1tbsp. tomato paste, 1 can of pinto beans, cooked and crumbled bacon. i also used basil instead of parsley and oregano only because i ran out. defiantly adding this recipe to my recipe book!",5,1
this is really good. i added a can of drained diced tomatoes...left out the salt. the velveeta has enough for us. yum,5,1
this was a very good recipe. we had it with a little butter and drizzle of dark karo syrup and it was delish!,5,1
"i have made this many times now, and i am pretty happy with the recipe. one thing i did differently was cooking the cubed potatoes in the microwave with some water for a few minutes before adding them as directed. i also have not added three cups of cheese, probably just one cup or less. also, one time i used creamed corn in place of whole kernel corn for a thicker soup, and most of the time i do not bother with the bacon, but use 1/4 c of butter to saute the onions.",4,1
"excellent recipe! a definite ""do over"".",5,1
this is an very inexpensive soup to make... it is wonderful !!!! very filling... !!,5,1
"i made this cake for a memorial day party. i made the ""full-fat"" version and added more orange juice to the batter to bump up the orange flavor. i also made it with a golden butter cake mix as that was all i had in the pantry. for decoration i put tons of red, white, and blue sprinkles on top. it looked really festive and the kids went crazy for it. the hostess put out all the desserts and (no lie) everyone pointed to my cake for a piece. the taste was buttery and flavorful with all the fruit in it. the pudding made the whipped topping silky and delicious. this recipe is a keeper!",5,1
"this is an excellent recipe, especially if you're a beginner. it tastes way better than buying them ready made. i would however suggest only making this if you're used to spicy food because the amount of chili in this recipe is far more than regular taste buds can handle so if you're thinking about following this recipe you should half the amount of chili you use . but for the rest this recipe is perfect!!",4,1
"wonderful. i made this w my daughter, it was simple to make and delicious to eat! yum!",5,1
"so easy and good! i always add celery, carrots, onion and garlic, and last time i threw in some peas, too. i use the sour cream if i have it on hand, but we don't miss it when i don't have it.",5,1
"delicious! i used a combination of plums and nectarines. i used half white, half whole wheat flour, and palm sugar. ii agree it was delicious cold the next morning. it was like a delicious compote with built in cake. great way to use up stone fruit that's past its prime.",5,1
"super, easy, super creamy and so delicious. makes terrific instant gifts. it also freezes very well. nice clean cuts into perfect bite sized squares. i used crunchy peanut butter for that extra little peanut butter taste. vfe",5,1
"i make these about 2 times a week. they are delicious and very filling. i leave out the brown sugar and add a little more than 1/4 cup of craisins and also add 1 teaspoon of vanilla. i have also made them with the brown sugar included, great this way too, but they do brown quicker. they are wonderful served with real maple syrup!!!",5,1
"also, i added a bit extra pepper and salt while mixing before putting everything in the pies. it was to dull down the overpowering thyme, which did help prior to baking. it was strong after, obviously.",5,1
this was probably the best soup that i've ever made. i followed the recipe and added the hot sauce. i used an emulsion blender on the cooked vegetables before adding the cheese sauce. i also added a few croutons and fresh cracked pepper to each bowl......absolutely delicious.,5,1
i have been making this recipe for 20+ years and anyone who has tried it just loves it. it's wonderful and a quick dessert. my daughter's old boyfriend use to bring over the stuff to make it and i would make a batch just for him.,5,1
yum! glad i made a double batch right away so i have one for the freezer!,5,1
hands down the best fajitas i've ever had. this recipe is a keeper!,5,1
"make sure you cut the chicken into thin strips to cook quicker and make making wraps easier. we did not use any spice that had heat in it. for 2 people, it produces at least 2 different meals. we put in a cut up tomato towards the end and it added great flavor.",5,1
one of the best recipes i've tried. bread was moist. kids and nephews ate it all up. will definitely be making this again.if you're going to be making mini loaves like i did you'll need to set your timer to 30 minutes instead of1 hour.,5,1
this recipe is great! i have never made bread before. aside from quick breads like banana and zucchini. its was easy and tastes amazing. suzanne i don't see any reason the old fashioned way wouldn't work. it will just be a bit more effort on your part when it comes to the incorporating.,5,1
"works fine with whole wheat flour. if you're crazy about pecans, use the 2 cups, or you could get by fine with 1 and not sprinkle them on top.~ theresa",4,1
great dinner for the family!!!!,5,1
i made these for work to celebrate birthdays and work anniversaries. they were a big hit!!,5,1
"i must say, i was surprised how well this turned out. every lasagna recipe i've ever tried always came out on the flavorless side, but this recipe did not. everyone was surprised that there was cottage cheese in the lasagna, which i feel helps the taste. granted, i had to adjust the ingredients a little since a person in my family has sensitivities to what is in italian seasoning, but a pepper and onion sausage and a little extra salt and sugar did the trick with the sauce.definitely a keeper.",5,1
"my family usually loves mexican food, but neither my husband nor i cared for it at all. i was very disappointed.",2,0
"i was very disappointed with this recipe. i agree with tilda 04, it was dry and had no flavor. i was expecting an orangey tasting cake and could taste no orange. i made this for my grandson, age 13, and he did not care for it at all. he loves everything i make for him and is so easy to please, but this did not please. had to throw it away.",1,0
best cookies!! our new favourites,5,1
tried this the last time it was posted. did not like. delete recipe.,1,0
"yumm..!!!! i made it exactly per the recipe minus the frozen corn (because i didn't have any). but i'm not sure it needed it. i may cut down on the thyme a bit next time, and i did use low sodium chicken broth. my husband says it's 10 stars.. he says it's the best meal i've cooked!",5,1
"i've made at least 50 different versions of lasagna, this is hands down, the best by far. i followed the recipe.",5,1
this was delicious! it makes for a great meal that is quick and easy to make. i did up some peppers and onions to go with it.,5,1
absolutely delicious! have made this numerous times and the compliments just keep coming in! so many savory flavors in one dish. comfort food at its very best.,5,1
i have made this and it is better then the one i have been using for years!!! extremely moist. i didn't use the orange glaze but instead used a nut blend. yummy!!!,5,1
i would probably bake in two smaller pans as i thought it got a litte crusty on the outside in order to get the middle done.,5,1
super easy to make. i took them to work and they were a hit!! devoured in less than 2 hours. i will definitely make again. i added a little milk and decreased the oil to 1/4 cup. thank you for my new muffin recipe.,5,1
really liked this recipe.... made it exactly as beverly wrote it!! yum!,5,1
i have made this recipe several time. my son-in-law says this is the best. it's very good.,5,1
this took time to make but the results are amazing. everyone who has tried it has loved it and i have passed the recipe on to many friends and co-workers. i kept it refrigerated.,5,1
i followed this recipe exactly and would never made this dish again. everyone who tried it thought it was missing something and i agreed. maybe green peppers or ground mustard?,1,0
"first time having cornbread and i loved it! recipe was very easy to follow, i did reduce the sugar to 3tbsp as i was serving it with stew. this scottish girl loved the finished result.",5,1
"my husband didn't care for tilapia untill i tried this recipe, now he raves about it. i did use a little more lemon juice just because i was not too exact measuring. it was tasty, the capers really brought it to life!",4,1
"unfortunately, my fudge never set-up. i left it in the fridge for several hours. i even tried the freezer for a little while but it didn't help. it tastes good but i can't give it to anyone else.",1,0
"this is the best peanut butter fudge i've ever had! i have been making it for several years now since my 14 year-old was in the 3rd grade. his teacher at the time still talks about how great it is and she now makes it for all her co-workers at christmas. i am getting ready to make it right now! for those who have had problems with it setting up, the only time that ever happened to me was the first time i made it-i didn't cook it for the full 3 minutes. make sure you time it or it will not set up. don't give up, though, just try it again and it will be perfect!!",5,1
"this is the absolute best blueberry bread! the lemon juice and zest very nicely complements the blueberries. regardless of the size of your loaf pan, i suggest setting the timer to 45 minutes then checking thereafter, as 60 minutes is too long as a starting point.",5,1
i made this recipe for our christmas eve dessert and it was a huge hit. everyone loved it and they have been asking me to make it again and again. i do not usually take the time to rate recipes but this one was so good i felt i had to.,5,1
"this is delicious soup. my husband n i prefer cauliflower over broccoli. i tweeked the rue slightly based on other comments of the soup being watery, n it turned out perfect. next time i make it my husband wants bacon added.",5,1
"i made this pie for my family and they loved it. i froze the other half and then made it for a work potluck and everyone wanted the recipe. i did change it a bit, instead of peas i put in frozen broccolli and made it with a homemade crust instead of store bought. absoultely a keeper recipe.",5,1
my family loves this recipe. i do not use the sage. i add a little ketchup to the meat mixture just cause i like a little tomatoy inside the loaf. i sometimes poke holes on the loaf so the topping can seep into the loaf.,5,1
the family and i thought this salad was delicious! am already planning on making it again!,5,1
"i almost cried when i made this for easter and took the first bite as it was just like my mother, grandmother and aunt all made for me as a child. it is a delicious, moist, very strawberry cake. truly, if you like strawberries you will like this. my only change was i used 3/4 cup oil and 3/4cup water instead of as stated. also, it took me 5 cups of 10x sugar.",5,1
"hello lorri, thank you so much for such a wonderful, flavorful, and tasty lasagna. this is the best recipe. it's so good that i decided to make it for 150 people for my husbands ""customer appreciation night"". wow, what was i thinking, ha! the lasagna was a big hit but, i learned my lesson- if i don't have a double oven (which i don't) and have a couple of friends to help me i'll never attempt it again. i ended up making 8 pans, whew! but it was all good, thanks again!",5,1
don’t use granny smith apples - pie came out perfectly except granny’s make it sour!,2,0
"i made these banana bars a few months ago, and they were fantastic. i actually made banana bars a long time ago, but i lost the recipe, and so i was happy to find this one, because they tasted like the ones i used to make. i'm glad my brother was in town to help eat them up!",5,1
"this was absolutely delish! my whole family loved them, even the kids. i made it a second time as a cake. takes at least twice the baking time as the cupcakes. well worth the wait. just wonderful. it is not complicated, very easy to make.",5,1
made recipe as is but used more eggs for pot luck. made it healthier for myself using shreddred summer squash in place of potatoes and was excellent & none knew the difference.,5,1
"this makes a huge salad so even for family events, i half the recipe. very good.",5,1
i think this is a good starting point but it didn't have much flavor and we won't be making this again.,2,0
very good. i didn't use ginger because i don't like the taste of ginger and i used 1/4 tsp of garlic powder because i didn't have minced garlic. the family really liked it.,5,1
"easy to make and tastes wonderful...i did not have marshmellow creme and used marshmellows instead, turned out great!!",5,1
we have been making this recipe for years and we love it! we prefer corn tortillas and double the sauce.,5,1
it really was not as good as i was hoping it would be. turned out okay but not the best.,2,0
"i made this exactly as the recipe reads. it is good, but rich and a little heavy. it was good as leftovers. not sure i will make this very often, but will keep just in case need some comfort food on a cold day.",4,1
tried this last summer and it was a big hit with everyone. just delicious and so tender! i then lost the recipe and have been looking everywhere. i was searching for it by the wrong name. finally our favorite chicken marinade recipe is now in a very safe place. will be fixing it this weekend.,5,1
this is the best chicken fajita recipe that i've tried. i sub 1 teaspoon salt for the seasoned salt and i use olive oil instead of canola oil. everyone that has tried these raves about them.,5,1
"my husband had had this cake as a child and wanted me to find a recipe so i turned to toh. he loved this when i made it and said it was even better than he recalled it! it was moist, light and airy - very, very good - with or without frosting!",5,1
first time i didn't have correct size pan and they turned out well. second time i used correct size pan and there wasn't enough carmel to cover. i gave the recipe to 2 others and they both failed and dumped it. flavor was good but did not turn out as expected.,2,0
loved this recipe. the only thing i did differently was i cooked the peppers with beef and onions. tastes even better as leftovers the next day!,5,1
"follow recipe as written, soooo good, quick and easy. mjanderson",5,1
my entire family loved this recipe and will definitely fix it again! next time i am going to try putting the pasta in the bottom of the pan before broiling because it got cold before i finished the shrimp. was making double the recipe and did it in two batches.,5,1
delicious easy to prepare. i fix this potato dish every couple of weeks . so not to tired of it to soon.,5,1
"this was sooo good! i made it using frozen shrimp and scallops, both defrosted. wonderful taste. rich and creamy. will definitely make it again.",5,1
even more delish if you add chocolate chips! i've made this several times and everyone always raves over it!,5,1
"with a few left over pantry items during covid-19 quarantine, this was a hit!! i didn’t have almond extract so used a bit more vanilla extract. crust was amazing good. cherry pie filling was ok but would have added some fresh cherries to really make it pop.",5,1
my children loved this recipe,5,1
came out perfect!!,5,1
"i made this for my neighbor for his birthday, he raved about it repeatedly, his wife said it was the very best chocolate cake she had ever eaten. i had to agree. in baking this cake i found that it took longer than the 28-32 minutes it called for to bake throughly. the frosting was soft but easily spread without running and it was delicious. i couldn't get the ganache to harden so i just dripped it over the strawberries and down the sides of the cake. it was superb and the cake i thought was going to be dried out from extra baking time but it was beautifully moist. a real surprise for excellency because it was formed from a cake mix. i will definitely bake this again.",5,1
used it with some thin cut chicken breasts and had excellent flavor with the grill marks. can see why it would be great with thighs or wings.,5,1
"if i want comfort food and i want dinner - this is the perfect recipe! very easy to make - all though, i'll admit, i left out the worcestershire sauce and added in a few other spices instead. butt hat's just personal preference.",5,1
"doubled the recipe but used a quart of chicken broth and a bit of extra water, used a big package of baby spinach and 2 packages of <strong>al fresco chicken sausage, sweet italian style. it was so good. </strong> <strong>had a nice rich flavor, took it to my mil's for dinner. she made sure we left enough for 3 meals. i used an 8 quart crockpot, cooked it for about 3 hours on low. so very good!! having for dinner again tonight, my husband wants me to make it again!!</strong>",5,1
this recipe has been on allrecipes.com for years...not liking copycats!!,1,0
every year this is my husbands no matter who shows up it's gone and everyone raves about it!,5,1
i give it 5 stars,5,1
"although this sounds good to some it is not by any means our favourite pork chop recipe. ours is still, from the applewood smoker on the deck. bbq'd or smoked chops are the absolute best. breaded with spices and panko, egg wash, flour etc is the next. done the way in this recipe they become a little too tough and relatively tasteless. definitely will not make this one.",1,0
"we always rate new recipe's & we gave this one a ""10"" i made this for dinner tonite w/crusty bagette. it was awesome. i cut back on the cumin & oregano to 1/2 teasp. used only 1 can of green chilies. used a whole garlic clove, & omitted the cayenne pepper.",5,1
my kids loved this soup. it is great to make on a cold winter night.,5,1
we loved this--i doubled the ground beef and added some frozen corn.,5,1
super easy and really tasty. i used pepperoni instead of beef. easy to adapt with different meat and different ravioli fillings. this will be a regular!,5,1
best cake ever,5,1
easy and delicious! i halved the amount of crushed red peppers which was just enough spiciness for us. next time will double the amount of sauce.,5,1
the best coleslaw i ever made..... creamy and sweet!,5,1
i've made this twice this week. it's great!,5,1
best. soup. i. have ever made!!!,5,1
"this is the third time i've made this recipe, i make it just like instructed and it's perfect, better than coffee shop cookies. i tend to refridgerate cookie dough for 5-10 mins before i bake. make sure to press down on the cookies slightly so it cooks evenly.",5,1
"this is the best way to eat chicken! everything goes together so well. i never would have thought of that combination. however, there is a little too much brown sugar to sautee the onions so i will use less next time, but great besides that and will make it on a regular basis!",5,1
my family likes these fajitas for supper but love the leftovers for breakfast the next day. i make extra filling to mix into scrambled eggs for breakfast.,5,1
"excellent!!!!! made one with the glaze and one with out, both were good!",5,1
first time making it and it turned out great! my family loves it,5,1
"delicious. would definitely make again!! i added raisins, about 1/2 cup and reduced the sugar to 3/4 cup. worked very well.",5,1
"absolutely delicious! i made this for myself, my hubby and our 7 year old daughter and it was a hit! i doubled the chicken and marinade and used whole green, red and yellow bell peppers. a quick, simple and great meal!",5,1
"these are the best banana bars. i get asked to bake them often. you can change up the recipe if you like, but it is not necessary at all.",5,1
"i have made this several times. my family loves it. it also reheat and freezes well. i’ve made it with different kinds of meat and cheeses. very easy to make. i’ve made it where i prepared it and baked it right away, and i’ve made it where i prepared it put in the refrigerator and baked it the next morning. both ways are great.",5,1
"i make these bars quite often for potlucks and when asked to bring a dessert. almost everyone loves them...especially the cherry lovers. easy to make, very few ingredients, easy to take almost anywhere. i always am asked for the recipe at least once every time i bring them. i did not change the recipe from the original, it's great just as it was written!",5,1
"i wanted so much to love this cake! the strawberry smell and taste were terrific, but the cake, with the sugar in the jello and the cake mix was far too sweet, the frosting was almost inedible it was so sweet when eaten with the cake. we scraped the frosting off and topped each piece with a dollop of greek yogurt, and it was delicious but would have been equally so with whipped topping or ice cream. if i were to make it again, i would probably make it from scratch and reduce the sugar, and serve it unfrosted. i added some dried strawberries which i had processed (a couple of spoonful) to enhance the strawberry flavor",2,0
loved this soup! a meal in itself!,5,1
"i love this, it’s fast and easy.. but i do things a lil different, first off i use a slow cooker.. then i double the recipe so i can have left overs.. also i use the rotel with lime and cilantro instead of the the tomatoes and chili’s... also instead if water i use chicken stock or beef broth whichever i have handy. try it, i promise you will not regret it!",5,1
"i have prepared this recipe for our church dinners (60 -125 people) its always well liked, requested often and we never have leftovers! it's also a family favorite. note: i use 2 lbs of ground beef and ground chuck mix. and i always double the ketchup 'sauce' .",5,1
"i love this recipe, and i make it every spring, as soon as my rhubarb is ready to be picked. i added 2 cups of fresh sliced strawberries and an extra tablespoon of flour to the filling.",5,1
so delicious!!! i also used a cheater chicken that i shredded and it turned out amazing!! this recipe is a keeper.,5,1
a wonderful tangy salad! i love salads using miracle whip as they are so much more flavourful than mayonnaise. the crunch of the water chestnuts is wonderful. i use tri-colour coleslaw and leave out the green peppers as i dont like them.,5,1
loved this recipe! i added some balsamic & it was really made it great!,5,1
very dry - too much spaghetti- not much flavor. wouldn't make this again. i'll stick with my regular spaghetti recipe. not work the effort.,1,0
love these!!!,5,1
fabulous and tasty. easy to make. my kids wanted seconds. followed the recipe.,5,1
i wish there was a higher rating then five stars. this was my. first homemade apple pie and it came out the best i've had in my life and that's not just because i made it haha. there were a few different changes i made and that is 1. i used the homemade pie crust recipe off of crisco container. 2. i skipped the egg white and made a melted butter with sugar and cinnamon to brush on before baking. i know it's not the healthier choice but it added some great flavor to the crust. 3. i substituted the flour for tapioca because my grandmothers secret is it adds a little extra sweetness and flavor. also i forgot to set the timer and didn't read the cover with foil part so i accidentally skipped out on that so it was uncovered for about 45 minutes. apples weren't mushy but also not hard . right in the middle. i used janigolds and mitzu apples that we picked at the orchard.,5,1
"good recipe! making homemade versions of store bought items is what i like. this recipe does just that with the teriyaki sauce. cooking chicken on the stovetop is my preferred method as it gets it browned and caramelized. otherwise, the recipe was followed as written.",5,1
this was a great simple recipe but like others i did have to improvise a bit. the batter was super thick so i added about a halfcup additional milk. and i added an extra tablespoon sugar since i am american and finally a but if vanilla. just improved it enough to make it wonderful,4,1
"i went out on a limb with this one because the guys in my family are all about the red chili and don't like to try something new. when planning menu for next week, the white chili was first on their list!!",5,1
"this is an excellent recipe the results were great. i have to agree with marian08, make the recipe as printed, than rate it. when changes are to suit an individual taste, it is not rating the written recipe.",5,1
"based on the other ratings i will give you 5 stars lol. i was just wondering if the coconut should be sweetened or unsweetened, i am guessing that it is unsweetened on the fact that there is sugar in the recipe but i wanted to make 100% sure, thanks",5,1
needed a little more seasoning. added some garlic. yum,4,1
outstanding! i halved this recipe but otherwise stuck to the ingredients and directions. came out great. i was amazed how such basic ingredients like this could come together so nicely. highly recommend this!!,5,1
i love this recipe....after having it sit in fridge for couple of hours i add more coleslaw too. it is the best recipe i have found .....definitely a 5 star recipe.,5,1
"i have made this chicken pot pie recipe several times, and it is a huge hit in my household! thick, creamy sauce and the thyme gives it just the perfect taste! on occasion, i have used bisquick to make the crust, giving it more of a doughboy type of topping. whether you choose to make the filling and doughboys for a chicken stew, or follow the crust directions for a pot pie, both are absolutely delicious!",5,1
excellent soup! we served it to ten and not one complaint. definitely worth making again.,5,1
this is a wonderful cake. i also have made it in a 13 by 9 sheet cake and it is great. i wish that all those that rate without trying a recipe would please stop. there are forums to ask questions in to understand components in the instructions before rating and this would be helpful to them and eliminate unfair ratings for the recipes.,5,1
easy and delicious! who would have thought you could make lasagna in a slow cooker??? mine was done after only 3 hours though. definitely would make again. leftovers warm up good. emailing this recipe to friends and family. it is a keeper!,5,1
"excellent and easy to make! i thought the 400 degree oven temp excessive so i baked at 350 degrees for the specified time. also spread a little salsa on bottom of casserole dish. no burning or crisp tortillas. this dish is definitely a ""keeper"" . next time i will kick it up a little by adding some green chiles and/or chipotle chiles in adobe to mix.",5,1
"i followed this recipe exactly. it was so blah, no flavor at all. i kept adding more cheese and seasonings. it looked good but had no taste.",1,0
"this soup is one of our favorites! i make it often in the winter. if there are any leftovers, which is rare, i put it in individual servings in the freezer for a quick lunch. the only change i make is that i add a full pound of hamburger. the carrots, onions, and celery give the soup a great flavor. i thought the basil was different, but it is excellent in the soup. the amount of cheese is just right, as it is not overly cheesy. i will definitely keep making this soup!",5,1
really good soup. instead of using the velveeta cheese. i just substitued a basic cheese sauce from scratch. everyone loves this soup!,5,1
this is awesome soup! my husband requests it regularly.,5,1
"my mother made wonderful banana bread, but when i tried this recipe, it really was the best ever banana bread i've ever tasted.",5,1
this is so easy and with it's dense consistency and exceptional flavor it will be a favorite for serving guests.,5,1
"used hot italian sausage and used all chicken broth, no water. comes together really quickly but has a lot of great flavor!",5,1
"my husband is not a fan of cauliflower but this recipe got a thumbs up from him. for a little added protein, i am going to add chicken. he wants a touch of cayenne. i plan to do both. loved this soup!",5,1
love it! so easy and delicious,5,1
"this gets 5 stars for pushing me in the right direction, although i also made very few changes based on earlier reviews. doubled the recipe (meaning i doubled almost* every ingredient) because 1) hubby loves cream of mushroom soup, and 2) i had a lot of mushrooms i needed to use. *the only ingredient i didn't double was the flour. i also added cooking sherry (which works just fine). i used 4 tbsp. butter, melted. then added the onion and cooked for about 5 minutes. then, the flour which i quickly stirred so it was almost a roux, but it was very dry, so that's when i tossed in about 1 tsp. or so of cooking sherry. next i added 29 oz. of chicken broth (mixed of swanson's organic and some homemade leftovers) and the mushrooms. i added some thyme because, in my world, pretty much every mushroom dish is a little bit better with thyme (for this i added about 1 tsp.) then i let it simmer until the onions and mushrooms were soft. note: i did not add salt. when the onions and mushrooms were soft, i added a bit of the broth to a combo of 1/2 c. half",5,1
great recipe! my husband always asks for these. i only make half the frosting and it is always more than enough.,5,1
absolutely love this!,5,1
"very good :o)perfect combo of sweet & saltyi would reccomend putting the pretzels in a blender or food processor and ""pulsing"" them a few times it is quicker and easier than putting them in a bag and pounding them ! also i used fresh strawberries ... yum",5,1
excellent and easy to make.,5,1
my family won't even let me through the door if i don't have these in hand. i've been making these for years - absolutely the best!,5,1
made this recipe and cut the sugar in half. no one knew the difference and it still tasted great. very quick and easy to put together. family loves it.,5,1
this recipe should have way more ratings! a little time consuming to make but so worth it! the frozen pie turns out great as well!,5,1
it was horrible. the italian dressing does not belong in a mexican casserole. it overpowered all the other flavors. even the dogs wouldn't eat it!,2,0
yum!,5,1
my family loved these cupcakes. i didn't even get a chance to frost them. the recipe is easy. the results are great.,5,1
took one loaf to work and it disappeared immediately and lots of compliments. this is definitely a keeper. the orange glaze really gives it something extra. this will be my banana bread recipe from now on!,5,1
"my two-year-old and i really enjoyed these this morning. only alteration i made was adding a little vanilla extract. otherwise, we kept it simple and as is. delicious!",5,1
"we opted to make these smaller, using a mini ""ice cream scoop"", which yielded 50 or more. i mixed white and demerara sugar 50-50. real molasses is hard to find in our part of india, so i used melted palm jaggery. superb recipe.",5,1
"soup needs onions and i won't be using brown sugar. as for the rice. i always cook it, or pasta in a separate pot as was suggested to me by a friend who is a chef. when you are ready to serve put rice, or pasta, in the bottom of bowl and ladle soup over the top. no gross, soggy rice or pasta ever again!",4,1
so easy and such a great warm and cozy week night meal. my husband can be kind of picky but he really liked this. i definitely will be making this again and i already have friends asking for my recipe.,5,1
wow!,5,1
these bars are dangerous!!,5,1
"i just made these following the recipe exactly and they came out very thin, not at all like the picture. maybe refrigerate the dough next time ??",2,0
"i made this on a whim after looking for a recipe to used leftover grilled shrimp. it was *amazing*. hours later, i am still thinking about it. reading some of the other comments, i thought the amount of lemon was perfect. tangy, zingy, mouth watering. i'll be making it again. thank you!!",5,1
"i have found my go-to au gratins! this recipe is easy and cheesy. used a blend of regular and sharp cheddar. haven't used the onion to date as i usually save that for scalloped potatoes. freezes well. just bake at 350 from frozen, covered in a prepared pan, with a splash of milk for about an hour.",5,1
"i have made this a few times. the first time i made this my 8 and 10 yr olds looked at it and were hesitant. since then, they have requested it when we make our weekly menus. i also mixed the refried beans with the meat mixture because otherwise the beans are thick and a pain to spread. my 10 year old son did 90% of the work the last time i made this and it is not typical that my kids request leftovers the next day, but they do for this.",5,1
my husband loves this banana bread. i often substitute chocolate chips for the walnuts and serve it as a dessert.,5,1
doubled the recipe and made 2 i did not make the sauce just used ketchup straight from the bottle. there was none left and everyone loved it. thanks for the recipe.,5,1
easily one of my new favorites. thanks!!!,5,1
for all the work this recipe takes; it is so not worth it! i had to dump it all back into a big skillet and add spaghetti sauce and spices to give it flavor so i didn't have to eat the bland original. definitely not worth it!,1,0
"i just tried these, and they were great !. i added toasted pecans to them !",5,1
"i prepare breakfast for 12-16 methodist fellows once a month, and this particular recipe is their favorite. it contains all the ingredients in one place!!",5,1
"i haven't made this exact recipe but i'm still giving it a thumbs up......i got this recipe from a friend and it wasn't exactly the same ---no caramelized onions or horseradish or w'shire sauce, maybe she didn't like those things so left them out. i don't think you can mess up this recipe ! i used regular h'burger buns, mustard powder, no poppy seeds (didn't have any ) . i made them in a 9x13 pan. the men thought they were alittle sweet, but still devoured them ! my g'kids just loved them and keep asking me to make them again ! this recipe is really pretty forgiving and versatile, for me it's a keeper. now i want to try this version......oh also they freezer great.....",5,1
"would give this 10 stars if i could. have made this 2 times and both were gone asap. i to was wondering about the layers, but decided to go with it, sure glad i did. just followed directions. looked just like the photo. it's definitely a keeper . well worth all the calories.",5,1
great cookies! a tip: they are best after 2 or 3 days (you'll have to hide them though!),5,1
"fantastic !! i increased the bacon, served it baked potato soup style with the option of adding green onions, cheese and sour cream ...sooooo good !",5,1
this is absolutely delicious. only change i did was use half cottage cheese and half ricotta of the total 32 ounces of both.,5,1
i didn't have fresh tomatoes i substituted italian seasoned diced and ti was really good!,5,1
"easy and tastes great, i had cinnamon too to the filling",5,1
husband loved it,5,1
easy to make and just as tasty as the store bought candy.,5,1
"outstanding chowder! i made this for the first time, following the recipe exact; however, i did omit the cheddar cheese. i felt this was rich enough without it and still found this to be fabulous!",5,1
i get rave reviews every time i bring this dish to a picnic or dinner. kids and adults love it!,5,1
have made this several times and everyone loves it!,5,1
fantastic! would rate a six if i could! so unique to have a chili that doesn't have a 'red sauce' flavor. will be a regular!,5,1
"easy to put together, tastes like it took you forever. it was a great crowd pleaser.",5,1
this a winner! only change i made was to dice potatoes a little smaller at family's request.,5,1
